"taxon","position","date_start","n_obs","response","predictor","estimate","std_estimate","p_value","r2_cond","r2_marg","type","null_mean_estimate","null_sd_estimate","path_id","month","season"
"diplopoda","A",2024-11-13,"model","fauna","microclimate_2",-0.0157,-0.0203,0.8075,0.06,0.04,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-13,"model","fauna","root",0.2435,0.1817,0.009,0.06,0.04,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-14,"model","root","microclimate_1",0.1863,0.0952,0.363,0.32,0.09,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-14,"model","root","microclimate_2",0.1461,0.2969,0.2784,0.32,0.09,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-14,"model","fauna","microclimate_1",0.1597,0.0546,0.3888,0.04,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-14,"model","fauna","microclimate_2",-0.0083,-0.0113,0.9001,0.04,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-14,"model","fauna","root",0.1162,0.0778,0.2351,0.04,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-15,"model","root","microclimate_1",0.108,0.057,0.5719,0.29,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-15,"model","root","microclimate_2",0.1418,0.2898,0.254,0.29,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-15,"model","fauna","microclimate_1",-0.0606,-0.0212,0.741,0.06,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-15,"model","fauna","microclimate_2",0.0079,0.0107,0.9165,0.06,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-15,"model","fauna","root",0.0647,0.043,0.5126,0.06,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-16,"model","root","microclimate_1",0.1593,0.086,0.3627,0.33,0.09,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-16,"model","root","microclimate_2",0.1485,0.3029,0.2325,0.33,0.09,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-16,"model","fauna","microclimate_1",-0.153,-0.0552,0.3807,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-16,"model","fauna","microclimate_2",0.0117,0.016,0.8823,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-16,"model","fauna","root",0.0824,0.055,0.3982,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-17,"model","root","microclimate_1",0.2415,0.1383,0.1432,0.31,0.09,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-17,"model","root","microclimate_2",0.1262,0.2649,0.2714,0.31,0.09,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-17,"model","fauna","microclimate_1",-0.0614,-0.0231,0.7069,0.06,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-17,"model","fauna","microclimate_2",0.0029,0.004,0.969,0.06,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-17,"model","fauna","root",0.088,0.0579,0.3578,0.06,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-18,"model","root","microclimate_1",0.1633,0.0989,0.2758,0.32,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-18,"model","root","microclimate_2",0.128,0.2771,0.2591,0.32,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-18,"model","fauna","microclimate_1",-0.1113,-0.0434,0.4684,0.06,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-18,"model","fauna","microclimate_2",-0.0078,-0.0108,0.9135,0.06,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-18,"model","fauna","root",0.0624,0.0402,0.5142,0.06,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-19,"model","root","microclimate_1",0.107,0.0647,0.4839,0.3,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-19,"model","root","microclimate_2",0.1231,0.2653,0.2775,0.3,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-19,"model","fauna","microclimate_1",-0.1512,-0.0587,0.322,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-19,"model","fauna","microclimate_2",-0.0028,-0.0039,0.9696,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-19,"model","fauna","root",0.1092,0.0702,0.2527,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-20,"model","root","microclimate_1",0.1206,0.0727,0.4324,0.34,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-20,"model","root","microclimate_2",0.1396,0.3004,0.2474,0.34,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-20,"model","fauna","microclimate_1",-0.1303,-0.0502,0.3904,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-20,"model","fauna","microclimate_2",-0.001,-0.0014,0.9895,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-20,"model","fauna","root",0.1155,0.0739,0.2276,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-21,"model","root","microclimate_1",0.0317,0.0195,0.8295,0.34,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-21,"model","root","microclimate_2",0.1402,0.3083,0.2342,0.34,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-21,"model","fauna","microclimate_1",-0.0993,-0.0384,0.5162,0.06,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-21,"model","fauna","microclimate_2",-0.0028,-0.0039,0.9697,0.06,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-21,"model","fauna","root",0.0923,0.058,0.3428,0.06,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-22,"model","root","microclimate_1",-0.0197,-0.0124,0.8879,0.33,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-22,"model","root","microclimate_2",0.1337,0.3011,0.2322,0.33,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-22,"model","fauna","microclimate_1",-0.1389,-0.0532,0.3669,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-22,"model","fauna","microclimate_2",0.0053,0.0073,0.9472,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-22,"model","fauna","root",0.0984,0.0598,0.3249,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-23,"model","root","microclimate_1",-0.0487,-0.031,0.7227,0.31,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-23,"model","root","microclimate_2",0.1282,0.291,0.2341,0.31,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-23,"model","fauna","microclimate_1",-0.1292,-0.0494,0.4073,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-23,"model","fauna","microclimate_2",0.0025,0.0034,0.9744,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-23,"model","fauna","root",0.1136,0.0684,0.2589,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-24,"model","root","microclimate_1",-0.0699,-0.0445,0.6091,0.33,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-24,"model","root","microclimate_2",0.1354,0.3068,0.2215,0.33,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-24,"model","fauna","microclimate_1",-0.1118,-0.0438,0.4744,0.06,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-24,"model","fauna","microclimate_2",-0.0081,-0.0112,0.9052,0.06,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-24,"model","fauna","root",0.1524,0.0938,0.1252,0.06,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-25,"model","root","microclimate_1",-0.0589,-0.0376,0.6601,0.29,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-25,"model","root","microclimate_2",0.1218,0.2775,0.2315,0.29,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-25,"model","fauna","microclimate_1",-0.102,-0.0394,0.5117,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-25,"model","fauna","microclimate_2",-0.0024,-0.0033,0.9742,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-25,"model","fauna","root",0.1623,0.0981,0.1027,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-26,"model","root","microclimate_1",-0.0976,-0.0595,0.468,0.31,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-26,"model","root","microclimate_2",0.1225,0.2802,0.1638,0.31,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-26,"model","fauna","microclimate_1",2e-04,1e-04,0.9992,0.06,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-26,"model","fauna","microclimate_2",-0.0023,-0.0031,0.9754,0.06,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-26,"model","fauna","root",0.1711,0.1022,0.0958,0.06,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-27,"model","root","microclimate_1",-0.2893,-0.1659,0.0323,0.32,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-27,"model","root","microclimate_2",0.0923,0.2135,0.3282,0.32,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-27,"model","fauna","microclimate_1",0.0419,0.0143,0.8219,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-27,"model","fauna","microclimate_2",-0.0089,-0.0122,0.9115,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-27,"model","fauna","root",0.1486,0.0883,0.1654,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-28,"model","root","microclimate_1",-0.2685,-0.144,0.0718,0.32,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-28,"model","root","microclimate_2",0.0887,0.2034,0.3756,0.32,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-28,"model","fauna","microclimate_1",0.0058,0.0019,0.9761,0.09,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-28,"model","fauna","microclimate_2",-0.014,-0.0196,0.84,0.09,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-28,"model","fauna","root",0.1541,0.0944,0.1385,0.09,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-29,"model","root","microclimate_1",-0.1945,-0.0989,0.2298,0.32,0.06,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-29,"model","root","microclimate_2",0.1014,0.2297,0.3132,0.32,0.06,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-29,"model","fauna","microclimate_1",0.0259,0.008,0.9012,0.1,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-29,"model","fauna","microclimate_2",-0.0061,-0.0085,0.9394,0.1,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-29,"model","fauna","root",0.1453,0.0884,0.1734,0.1,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-11-30,"model","root","microclimate_1",-0.2598,-0.1265,0.1506,0.32,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",11,"Autumn"
"diplopoda","A",2024-11-30,"model","root","microclimate_2",0.0962,0.2165,0.3771,0.32,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",11,"Autumn"
"diplopoda","A",2024-11-30,"model","fauna","microclimate_1",-0.0805,-0.0224,0.7472,0.1,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-30,"model","fauna","microclimate_2",-0.004,-0.0051,0.9645,0.1,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",11,"Autumn"
"diplopoda","A",2024-11-30,"model","fauna","root",0.1595,0.091,0.1799,0.1,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",11,"Autumn"
"diplopoda","A",2024-12-01,"model","root","microclimate_1",-0.1629,-0.0778,0.3955,0.33,0.06,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-01,"model","root","microclimate_2",0.105,0.2344,0.3513,0.33,0.06,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-01,"model","fauna","microclimate_1",-0.3556,-0.0952,0.1797,0.1,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-01,"model","fauna","microclimate_2",-0.0184,-0.023,0.8347,0.1,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-01,"model","fauna","root",0.1522,0.0852,0.2153,0.1,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-02,"model","root","microclimate_1",-0.0252,-0.0118,0.8989,0.34,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-02,"model","root","microclimate_2",0.1224,0.2698,0.2973,0.34,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-02,"model","fauna","microclimate_1",-0.3992,-0.1038,0.1563,0.11,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-02,"model","fauna","microclimate_2",-0.0068,-0.0083,0.9423,0.11,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-02,"model","fauna","root",0.1155,0.0643,0.357,0.11,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-03,"model","root","microclimate_1",-0.0659,-0.0295,0.7551,0.35,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-03,"model","root","microclimate_2",0.1221,0.2609,0.3062,0.35,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-03,"model","fauna","microclimate_1",-0.291,-0.0738,0.3319,0.11,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-03,"model","fauna","microclimate_2",0.0125,0.0151,0.9021,0.11,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-03,"model","fauna","root",0.0625,0.0355,0.6251,0.11,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-04,"model","root","microclimate_1",-0.2242,-0.0937,0.3288,0.37,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-04,"model","root","microclimate_2",0.1164,0.2418,0.3439,0.37,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-04,"model","fauna","microclimate_1",-0.62,-0.155,0.0435,0.11,0.03,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-04,"model","fauna","microclimate_2",-0.008,-0.01,0.9101,0.11,0.03,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-04,"model","fauna","root",0.0824,0.0493,0.5067,0.11,0.03,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-05,"model","root","microclimate_1",-0.0934,-0.0371,0.7127,0.37,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-05,"model","root","microclimate_2",0.1267,0.2566,0.3075,0.37,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-05,"model","fauna","microclimate_1",-0.5318,-0.1271,0.1128,0.1,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-05,"model","fauna","microclimate_2",-0.0056,-0.0068,0.9422,0.1,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-05,"model","fauna","root",0.0902,0.0543,0.479,0.1,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-06,"model","root","microclimate_1",-0.1517,-0.0604,0.5654,0.34,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-06,"model","root","microclimate_2",0.1271,0.255,0.3132,0.34,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-06,"model","fauna","microclimate_1",-0.4584,-0.1081,0.1969,0.09,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-06,"model","fauna","microclimate_2",-0.0143,-0.017,0.8443,0.09,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-06,"model","fauna","root",0.1082,0.0641,0.4088,0.09,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-07,"model","root","microclimate_1",-0.1398,-0.0503,0.6384,0.37,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-07,"model","root","microclimate_2",0.1331,0.2564,0.3019,0.37,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-07,"model","fauna","microclimate_1",-0.3267,-0.0699,0.4112,0.09,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-07,"model","fauna","microclimate_2",-0.0119,-0.0137,0.8855,0.09,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-07,"model","fauna","root",0.076,0.0451,0.5772,0.09,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-08,"model","root","microclimate_1",-0.1823,-0.0598,0.5795,0.4,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-08,"model","root","microclimate_2",0.1059,0.199,0.4529,0.4,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-08,"model","fauna","microclimate_1",-0.3319,-0.0656,0.4639,0.11,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-08,"model","fauna","microclimate_2",0.0084,0.0095,0.9152,0.11,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-08,"model","fauna","root",0.0794,0.0479,0.5621,0.11,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-09,"model","root","microclimate_1",-0.498,-0.1543,0.1494,0.38,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-09,"model","root","microclimate_2",0.1059,0.198,0.4104,0.38,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-09,"model","fauna","microclimate_1",-0.6203,-0.1194,0.1909,0.1,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-09,"model","fauna","microclimate_2",0.0555,0.0644,0.6224,0.1,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-09,"model","fauna","root",0.0135,0.0084,0.922,0.1,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-10,"model","root","microclimate_1",-0.3684,-0.104,0.3681,0.36,0.06,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-10,"model","root","microclimate_2",0.1117,0.1972,0.4321,0.36,0.06,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-10,"model","fauna","microclimate_1",-0.7429,-0.1329,0.1491,0.1,0.03,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-10,"model","fauna","microclimate_2",0.0658,0.0736,0.4854,0.1,0.03,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-10,"model","fauna","root",0.0033,0.0021,0.9807,0.1,0.03,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-11,"model","root","microclimate_1",-0.2473,-0.0665,0.5626,0.38,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-11,"model","root","microclimate_2",0.0981,0.1652,0.5288,0.38,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-11,"model","fauna","microclimate_1",-1.0582,-0.1801,0.0549,0.09,0.04,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-11,"model","fauna","microclimate_2",0.0223,0.0237,0.8039,0.09,0.04,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
"diplopoda","A",2024-12-11,"model","fauna","root",0.0579,0.0367,0.6745,0.09,0.04,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",12,"Winter"
"diplopoda","A",2024-12-12,"model","root","microclimate_1",0.0091,0.0024,0.9835,0.4,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",12,"Winter"
"diplopoda","A",2024-12-12,"model","root","microclimate_2",0.0593,0.0965,0.7322,0.4,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",12,"Winter"
"diplopoda","A",2024-12-12,"model","fauna","microclimate_1",-0.7397,-0.1151,0.2231,0.09,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",12,"Winter"
"diplopoda","A",2024-12-12,"model","fauna","microclimate_2",0.0626,0.0604,0.6146,0.09,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",12,"Winter"
